0.64539	1.62E-22
0.64756	1.78E-22
0.64973	1.94E-22
0.6519	2.12E-22
0.65407	2.32E-22
0.65624	2.53E-22
0.65841	2.76E-22
0.66058	3.01E-22
0.66275	3.28E-22
0.66492	3.57E-22
0.66709	3.89E-22
0.66926	4.23E-22
0.67143	4.61E-22
0.6736	5.01E-22
0.67577	5.45E-22
0.67794	5.92E-22
0.68011	6.44E-22
0.68228	6.99E-22
0.68445	7.59E-22
0.68662	8.23E-22
0.68879	8.93E-22
0.69096	9.68E-22
0.69344	1.06E-21
0.69591	1.16E-21
0.6984	1.27E-21
0.70088	1.40E-21
0.70335	1.53E-21
0.70583	1.67E-21
0.70831	1.83E-21
0.71079	1.99E-21
0.71327	2.18E-21
0.71575	2.38E-21
0.71823	2.59E-21
0.72071	2.83E-21
0.72319	3.08E-21
0.72567	3.36E-21
0.72815	3.66E-21
0.73063	3.99E-21
0.73311	4.34E-21
0.73559	4.72E-21
0.73807	5.13E-21
0.74055	5.58E-21
0.74303	6.06E-21
0.74582	6.65E-21
0.74861	7.29E-21
0.7514	7.99E-21
0.75419	8.75E-21
0.75698	9.58E-21
0.75977	1.05E-20
0.76256	1.15E-20
0.76535	1.25E-20
0.76814	1.37E-20
0.77093	1.50E-20
0.77372	1.63E-20
0.77651	1.78E-20
0.7793	1.94E-20
0.78209	2.12E-20
0.78488	2.31E-20
0.78767	2.51E-20
0.79046	2.74E-20
0.79325	2.98E-20
0.79604	3.24E-20
0.79883	3.52E-20
0.80193	3.86E-20
0.80503	4.23E-20
0.80813	4.63E-20
0.81123	5.07E-20
0.81433	5.55E-20
0.81743	6.07E-20
0.82053	6.64E-20
0.82363	7.25E-20
0.82673	7.92E-20
0.82983	8.64E-20
0.83293	9.43E-20
0.83603	1.03E-19
0.83913	1.12E-19
0.84223	1.22E-19
0.84533	1.33E-19
0.84843	1.45E-19
0.85184	1.59E-19
0.85524	1.74E-19
0.85865	1.91E-19
0.86206	2.09E-19
0.86547	2.29E-19
0.86888	2.50E-19
0.87229	2.73E-19
0.8757	2.99E-19
0.87911	3.26E-19
0.88252	3.56E-19
0.88593	3.89E-19
0.88934	4.24E-19
0.89275	4.62E-19
0.89616	5.03E-19
0.89957	5.48E-19
0.90298	5.97E-19
0.9067	6.54E-19
0.91042	7.16E-19
0.91414	7.85E-19
0.91786	8.59E-19
0.92158	9.39E-19
0.9253	1.03E-18
0.92902	1.12E-18
0.93274	1.22E-18
0.93646	1.34E-18
0.94018	1.46E-18
0.9439	1.59E-18
0.94769	1.73E-18
0.95147	1.89E-18
0.95525	2.06E-18
0.95902	2.25E-18
0.9628	2.45E-18
0.96658	2.66E-18
0.97036	2.90E-18
0.97414	3.15E-18
0.97792	3.42E-18
0.9817	3.72E-18
0.98548	4.03E-18
0.98925	4.38E-18
0.99357	4.80E-18
0.99789	5.27E-18
1.0022	5.77E-18
1.0065	6.32E-18
1.0109	6.92E-18
1.0146	7.49E-18
1.0184	8.09E-18
1.0227	8.85E-18
1.027	9.66E-18
1.0314	1.05E-17
1.0357	1.15E-17
1.04	1.25E-17
1.0443	1.37E-17
1.0486	1.49E-17
1.053	1.62E-17
1.0573	1.76E-17
1.0616	1.92E-17
1.0659	2.08E-17
1.0708	2.29E-17
1.0751	2.48E-17
1.0794	2.70E-17
1.0843	2.95E-17
1.0891	3.23E-17
1.094	3.54E-17
1.0988	3.87E-17
1.1037	4.23E-17
1.1086	4.62E-17
1.1134	5.05E-17
1.1183	5.51E-17
1.1231	6.00E-17
1.128	6.54E-17
1.1329	7.13E-17
1.1377	7.76E-17
1.1426	8.44E-17
1.148	9.27E-17
1.1534	1.02E-16
1.1588	1.11E-16
1.1642	1.22E-16
1.1696	1.34E-16
1.175	1.46E-16
1.1804	1.60E-16
1.1858	1.75E-16
1.1912	1.91E-16
1.1965	2.08E-16
1.2019	2.27E-16
1.2073	2.47E-16
1.2127	2.69E-16
1.2187	2.96E-16
1.2246	3.25E-16
1.2306	3.56E-16
1.2365	3.90E-16
1.2424	4.27E-16
1.2484	4.67E-16
1.2543	5.11E-16
1.2602	5.58E-16
1.2662	6.10E-16
1.2721	6.66E-16
1.2781	7.26E-16
1.284	7.92E-16
1.2905	8.69E-16
1.2969	9.54E-16
1.3034	1.05E-15
1.3099	1.15E-15
1.3164	1.25E-15
1.3229	1.37E-15
1.3293	1.50E-15
1.3358	1.64E-15
1.3423	1.79E-15
1.3493	1.97E-15
1.3558	2.15E-15
1.3628	2.36E-15
1.3698	2.58E-15
